ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,DRAM Frequency,cycle/second,876737426.5
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,SM Frequency,cycle/second,1308842479
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,Elapsed Cycles,cycle,6088121
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,Memory [%],%,73.1
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,SOL DRAM,%,45.8
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,Duration,nsecond,4645952
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,SOL L1/TEX Cache,%,73.28
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,SOL L2 Cache,%,31.92
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,SM Active Cycles,cycle,6066114.97
5,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:22,1,17,GPU Speed Of Light,SM [%],%,36.47
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,dram__bytes.sum,byte,1910391616
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,l1tex__t_bytes.sum,byte,7484541216
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,lts__t_bytes.sum,byte,3797341024
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,6073428.35
